source_row,source_dataset,record_scope,canonical_pesticide,Microorganism,Pesticide,Evidence,Isolation_environment,Isolation_Location,Publication_Year,Enzyme,Enzyme_name_reported,Gene,Reference,duplicate_key_count,potential_duplicate,reference_type,reference_format_status,pathway_step_ready,pathway_data_gap
21,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Acibenzolar-S-methyl,Bacillus amyloliquefaciens IN937a,Acibenzolar-S-methyl,Experimental evidence,"Culture collection, Dept. of Entomology & Plant Pathology",United States,2011,,,,10.1007/s10532-011-9509-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
22,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Acibenzolar-S-methyl,Bacillus pumilus SE34,Acibenzolar-S-methyl,Experimental evidence,"Culture collection, Dept. of Entomology & Plant Pathology",United States,2011,,,,10.1007/s10532-011-9509-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
23,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Clothianidin,Pseudomonas oleovorans SA2,Clothianidin,Experimental evidence,Not specified,India,2024,,,,10.1021/acsomega.3c09749,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
24,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,Clothianidin,Pseudomonas stutzeri strain SMK,Clothianidin,Experimental evidence,Agricultural soil,India,2019,,,,10.1155/2019/4807913,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
25,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Dioxygenases,Fe(II)/α-KG dependent dioxygenase,"TfdA, TfdB, TfdC. TfdD, TfdE, TfdC1/TfdCII",10.1128/jb.161.1.85-90.1985,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
26,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Monooxygenases,Chlorophenol hydroxylase,,10.1128/jb.161.1.85-90.1985,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
27,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Dioxygenases,"Chlorocatechol 1,2-dioxygenase",,10.1128/jb.161.1.85-90.1985,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
28,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Isomerases,Chloromuconate cycloisomerase,,10.1128/jb.161.1.85-90.1985,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
29,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Hydrolases,Dienelactone hydrolase,,10.1128/jb.161.1.85-90.1985,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
30,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,"Not stated (lab strain, Australia origin in literature)",,1985,Dioxygenases,"Chlorocatechol 1,2-dioxygenases",,10.1128/jb.161.1.85-90.1985,2,Yes,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
31,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Sphingomonas sp. TFD44,"2,4-D",Experimental evidence,Japan (NIAES culture),Japan,2005,Dioxygenases,Catechol dioxygenase,"tfdCDEF, tfdCII, tfdDII, tfdEII, tfdFII, + tfdK",10.1007/s00203-004-0748-3,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
32,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Sphingomonas sp. TFD44,"2,4-D",Enzymatic evidence,Herbicide wastewater treatment facility,USA,2005,,,"tfdC, tfdC2",10.1016/j.bbrc.2005.05.045,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
33,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Escherichia coli JMP502,"2,4-D",Experimental evidence,"Schuchardt, Mtinchen",USA,1983,,,TfdA,10.1007/BF00407938,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
34,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Sphingomonas paucimobilis 1443,"2,4-D",Experimental evidence,Agricultural field soil,China,1994,,,"tfdA, tfdB",10.1128/aem.60.4.1116-1120.1994,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
35,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas pickettii 712,"2,4-D",Experimental evidence,Agricultural soils,China,1994,,,tfdA,10.1128/aem.60.4.1116-1120.1994,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
36,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus campinensis BJ71,"2,4-D",Experimental evidence,Agricultural soils,China,2014,,,tfdA,10.1007/s11274-014-1680-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
37,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Ochrobactrum anthropi,"2,4-D",Experimental evidence,Agricultural soils,China,2014,,,tfdA,10.1007/s11274-014-1680-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
38,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Bacillus spp.,"2,4-D",Experimental evidence,Agricultural soils,China,2014,,,tfdA,10.1007/s11274-014-1680-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
39,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Stenotrophomonas sp.,"2,4-D",Experimental evidence,Agricultural soils,China,2014,,,tfdA,10.1007/s11274-014-1680-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
40,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas sp.,"2,4-D",Experimental evidence,Agricultural soils,China,2014,,,tfdA,10.1007/s11274-014-1680-6,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
41,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Arthrobacter sp.,"2,4-D",Experimental evidence,Soil ,USA,1969,,,"tfdC, tfdD, tfdE, tfdF",10.1021/jf60165a037,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
42,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Arthrobacter sp.,"2,4-D",Experimental evidence,Soil ,USA,1973,,,tfD, 10.1128/am.26.3.445-447.1973,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
43,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas cepacia,"2,4-D",Experimental evidence,Soil,Not mentioned,1991,Monooxygenases,"2,4-dichlorophenol hydroxylase",,10.1016/0003-9861(91)90180-q,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
44,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Burkholderia cepacia strain 2a,"2,4-D",Experimental evidence,Not mentioned,Not mentioned,1998,,,Tn5530 (tfdA homolog),10.1006/plas.1997.1332,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
45,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Mixed microbe,"2,4-D",Enzymatic evidence,Agricultural soil,Not mentioned,2010,Dioxygenases,α-ketoglutarate-dependent dioxygenases,"rdpA, sdpA",10.1128/AEM.02270-09,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
46,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Thauera sp. DKT,"2,4-D",Experimental evidence,Sediment,Vietnam,2018,,,Not specified,10.1007/s10532-018-9848-7,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
47,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Achromobacter xylosoxidans pEST4011,"2,4-D",Experimental evidence,Not mentioned ,Estonia ,2000,,,"tfdA, tfdB, tfdC, tfdD, tfdE, tfdF",10.1016/S0378-1119(00)00329-2,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
48,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Enzymatic evidence,Not mentioned ,Not mentioned ,1987,Monooxygenases," 2,4-D monooxygenase",tfdA,10.1128/jb.169.7.2950-2955.1987,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
49,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus pinatubonensis JMP134,"2,4-D",Experimental evidence,Rhizosphere soil,Not mentioned ,2012,,," tfdB, tfdC, tfdD, tfdE, and tfdF",10.1007/s10482-011-9685-8,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
50,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Sphingomonas agrestis 58-1,"2,4-D",Experimental evidence,Soil,Japan,2009,,,"tfdA,
cadA, and tfdAα",10.1016/j.jbiosc.2009.02.018,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
51,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Alcaligenes eutrophus JMP134,"2,4-D",Experimental evidence,Not mentioned ,Not mentioned ,1993,Monooxygenases,"2,4-Dichlorophenoxyacetate Monooxygenase",tfdA,10.1128/jb.175.7.2083-2086.1993,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
52,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas putida SM1443,"2,4-D",Experimental evidence,Activated sludge,Not mentioned ,2010,,,"tfdA, tfdB, tfdC",10.1016/j.jhazmat.2010.04.002,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
53,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus sp. CY-1,"2,4-D",Experimental evidence,Soil,Japan,2015,,,tfdA,10.1371/journal.pone.0145057,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
54,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Achromobacter sp. QXH.,"2,4-D",Experimental evidence,Not mentioned ,Not mentioned ,2014,,,,10.1007/s00449-014-1350-y,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
55,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D","Pseudomonas putida
PPO301","2,4-D",Enzymatic evidence,Not mentioned ,Not mentioned ,1991,Monooxygenases,"2,4-dichlorophenoxyacetate (TFD) monooxygenase,",tfd,10.1128/aem.57.6.1790-1792.1991,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
56,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas fluorescens strain SM1,"2,4-D",Experimental evidence,Not mentioned ,Not mentioned ,2008,,,Not specified,10.1016/j.chemosphere.2007.11.023,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
57,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Pseudomonas sp.,"2,4-D",Experimental evidence,Contaminated soil,Iran,2016,,,Not specified,10.1007/s10661-016-5673-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
58,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D", Entrobacter sp.,"2,4-D",Experimental evidence,Contaminated soil,Iran,2016,,,Not specified,10.1007/s10661-016-5673-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
59,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Bacillus sp.,"2,4-D",Experimental evidence,Contaminated soil,Iran,2016,,,Not specified,10.1007/s10661-016-5673-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
60,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Seratia sp.,"2,4-D",Experimental evidence,Contaminated soil,Iran,2016,,,Not specified,10.1007/s10661-016-5673-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
61,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Staphylococcus sp.,"2,4-D",Experimental evidence,Contaminated soil,Iran,2016,,,Not specified,10.1007/s10661-016-5673-9,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
62,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Chryseobacterium sp.,"2,4-D",Experimental evidence,Activated sludge,Mexico,2013,,,Not specified,10.1016/j.biortech.2013.02.068,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
63,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus necator JMP134,"2,4-D",Experimental evidence,Laboratory culture,France (lab strains maintained in Paris),2017,,,Not specified,10.3389/fmicb.2017.00904,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
64,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Novosphingobium DY4,"2,4-D",Experimental evidence,Contaminated soil,China,2015,,,"tfdA, tfdAa",10.1007/s10532-015-9724-7,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
65,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Bacillus licheniformis NCU CS-5,"2,4-D",Enzymatic evidence,Seed,China,2021,Hydrolases,lipase,,10.1016/j.ijbiomac.2021.01.214,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
66,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Dioxygenases,"2,4-dichlorophenoxyacetate dioxygenase",tfdA,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
67,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Monooxygenases,"2,4-dichlorophenol 6-monooxygenase",tfdB,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
68,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Dioxygenases,"chlorocatechol-1,2-dioxygenase",tfdC,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
69,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Isomerases,Chloromuconate cycloisomerase,tfdD,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
70,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Hydrolases,Dienelactone hydrolase,tfdE,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
71,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Oxidoreductases,Maleylacetate reductase,tfdF,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
72,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Transferases,3-oxoadipate CoA transferase alphaSubunit,pcaI,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
73,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Transferases,3-oxoadipate CoA transferase betasubunit,pcaJ,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
74,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Engineered Escherichia coli strain BL-3164,"2,4-D",Experimental evidence,lab-constructed recombinant strain,Not Mentioned,2023,Hydrolases,beta-ketoadipyl-CoA thiolase,pcaF,10.1016/j.jhazmat.2023.131099,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
75,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus pampae sp. nov. (strain CPDB6ᵀ),"2,4-D",Experimental evidence,Contaminated soil,Argentina,2010,,,,10.1099/ijs.0.018341-0,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
76,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Rigidoporus sp. FMD21,"2,4-D",Experimental evidence,Contaminated soil,Argentina,2022,Peroxidases,Laccase,,10.1007/s10532-022-09982-1,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
77,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Fusarium sp.,"2,4-D",Experimental evidence,Contaminated soil,Argentina,2022,,,,10.1007/s10532-022-09982-1,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
78,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Verticillium sp. ,"2,4-D",Experimental evidence,Contaminated soil,Argentina,2022,,,,10.1007/s10532-022-09982-1,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
79,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Cupriavidus sp. DSPF,"2,4-D",Experimental evidence,Agricultural soil,India,2025,Monooxygenases,"2,4-DCP monooxygenase",24DCPM,10.1128/spectrum.00560-25,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
80,pesticide_data.xlsx,CURATED_BIODEGRADATION_ONLY,"2,4-D",Arthrobacter sp.,"2,4-D",Enzymatic evidence,Soil,USA,1973,Isomerases,Dichloromuconate lactonizing enzyme,,10.1128/am.26.3.445-447.1973,1,No,DOI,format_valid,No,"Verify substrate, product, reaction order, step evidence, and pathway completeness from the cited publication"
